id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13454155,Hot Tub | Central LoHi | Parking & 450ft² RoofDeck,67514634,Jordan,,Highland,39.76032,-105.01571,Entire home/apt,410,2,142,2022-12-19,1.81,5,153,22,2017-BFN-0008683
16177792,Cozy and Charming Home in DU Area,2708287,Trish,,University Park,39.68041,-104.95041,Entire home/apt,249,3,94,2022-11-26,1.29,1,202,17,2019-BFN-0000687
15344781,"Bright, relaxing getaway",42862500,Linda,,Stapleton,39.74816,-104.89858,Private room,37,29,181,2022-11-17,2.39,1,163,1,2020-BFN-0001883
16207367,Fantastic one bedroom downtown loft in Riverfront,105873739,Chris,,Union Station,39.75246,-105.00584,Entire home/apt,88,29,10,2020-10-25,0.16,1,122,0,
15378908,"Carriage House Loft,  History in central LoHi",3120399,Marianne,,Highland,39.76243,-105.01165,Entire home/apt,149,29,132,2022-12-14,1.75,2,121,5,2017-BFN-0001262
13497202,"Near DWTN Denver, Convention center across the st.",77404792,Dante,,Lincoln Park,39.73875,-105.00139,Entire home/apt,175,29,79,2020-07-23,1.00,1,364,0,
16216415,West room,105950282,Kristen,,Platt Park,39.68814,-104.97679,Private room,110,1,58,2022-05-09,0.83,2,352,3,2017-BFN-0001581
13505760,Charming Bungalow in Park Hill With Hot Tub,50669204,Adrienne,,North Park Hill,39.75627,-104.92853,Entire home/apt,240,3,20,2022-08-24,0.26,1,9,4,2019-BFN-0011108
13513735,Beautiful Condo in City Park West,12482307,Jeremy,,City Park West,39.74562,-104.96696,Entire home/apt,61,90,6,2022-05-31,0.08,2,152,1,
13545464,Brooks Tower Downtown Denver Furnished Apartment,7131433,Phillip,,CBD,39.74541,-104.99633,Entire home/apt,63,30,13,2019-12-07,0.17,2,293,0,
15409638,The Aristocrat - 3800 sqft Denver Loft w/ HUGE Pat,98259634,Denver Skyline,,CBD,39.74085,-104.99289,Entire home/apt,396,2,117,2022-11-06,1.56,5,324,9,2021-BFN-0009769
15422123,Queen Anne Victorian central Denver,25545378,Barbara,,Whittier,39.75553,-104.97156,Entire home/apt,100,29,4,2022-09-07,0.06,1,47,1,2021-BFN-0000659
15425189,The Colorado - Extravagant Downtown Loft 3800 sqft,98259634,Denver Skyline,,Civic Center,39.73924,-104.99302,Entire home/apt,349,2,132,2022-10-16,1.77,5,346,7,2021-BFN-0009769
16217910,Grape Expectations!,105952892,Leif,,Northeast Park Hill,39.76979,-104.92398,Private room,43,30,65,2022-10-25,0.89,1,247,3,2016-BFN-0008763
13579869,Comfy Dorm Bed in Highlands House (Bed B),24483378,Sarah,,West Highland,39.76786,-105.05258,Shared room,17,1,214,2022-12-16,2.71,15,365,31,
16244480,Luxury in the Highlands - Huge home with elevator,4156700,James,,Sloan Lake,39.74874,-105.03931,Entire home/apt,2000,1,6,2022-07-13,0.08,3,177,1,2018-BFN-0008623
13579943,Comfy dorm highlands house bed A,24483378,Sarah,,West Highland,39.76776,-105.05305,Shared room,16,1,205,2022-12-10,2.58,15,365,43,
15435242,Spacious Private Room - 30 DAY MIN,23229931,Amme,,Hale,39.73982,-104.93271,Private room,45,30,16,2022-12-04,0.21,1,0,1,
16258368,Eleven Blocks from Downtown 2019-BFN-0000267,106313934,Jann,,Baker,39.72304,-104.98885,Entire home/apt,99,29,82,2022-07-17,1.15,1,147,4,2020-bfn-0000267
15436226,The Executive! Stunning Downtown Loft! Great Views,98259634,Denver Skyline,,Civic Center,39.73956,-104.99492,Entire home/apt,349,2,116,2022-09-26,1.54,5,345,7,2021-BFN-0009769
15450647,Best Location and Views in Denver From 30th Floor!,46662008,Jason,,CBD,39.74528,-104.99633,Entire home/apt,70,30,23,2022-12-06,0.31,1,169,6,
15452554,Private Bedroom and Bath Close to Downtown,1093754,Darren,,Five Points,39.75434,-104.97749,Private room,56,1,303,2022-12-24,4.01,3,69,59,2017-BFN-0007337
16289371,Heated Garage-New Furniture-New Building-Location!,106558951,The Vivianos,,Jefferson Park,39.74888,-105.02169,Entire home/apt,155,30,15,2022-11-14,0.21,1,213,3,
13656664,Downstairs Apt in N'hood Home - Downtown Denver,334357,Shane,,Whittier,39.76119,-104.96797,Entire home/apt,99,1,293,2022-12-18,3.85,2,119,54,2017-BFN-0000319
13686460,Sky Club Access 1 Bedroom on 39th Floor,24157036,Angela,,CBD,39.74508,-104.99457,Entire home/apt,205,30,2,2016-12-15,0.03,28,364,0,
16304484,"LARGE studio in historic, central Cap Hill",59640170,Charla,,Cheesman Park,39.73249,-104.97089,Entire home/apt,86,2,417,2022-12-15,5.68,1,78,65,2017-BFN-0000587
16333715,Gorgeous modern high-rise Denver loft skyline view,105039308,Ned,,Union Station,39.7575,-105.00396,Entire home/apt,150,30,1,2017-08-07,0.02,1,335,0,
13686918,Spire 1 Bedroom Plus Office on 28th Floor,24157036,Angela,,CBD,39.74449,-104.99459,Entire home/apt,200,30,3,2022-01-03,0.17,28,293,1,
13741042,Modern 5 bedroom Sunnyside Bungalow,23829799,Mollie,,Sunnyside,39.77571,-105.01676,Entire home/apt,300,2,0,,,2,46,0,2022-BFN-0005665
17341684,Spacious private bed & bath near RiNo & Downtown,117130827,Alex,,Whittier,39.76056,-104.9703,Private room,49,2,322,2022-08-24,4.60,2,0,40,2018-BFN-0006846
16336515,"Monthly Rental, Charming Historic Capitol Hill Apt",106944872,James,,Capitol Hill,39.73986,-104.97442,Entire home/apt,63,30,64,2018-10-10,0.88,1,89,0,2016-BFN-0008884
17386946,Bright & Private 420 Basement with Big Backyard,59101118,Lauren,,Barnum,39.7213,-105.03433,Entire home/apt,100,2,428,2022-12-18,6.06,1,232,72,2020-BFN-0004631
17406600,Cozy Stay-Private Room by DIA,117694686,Meka,,Gateway - Green Valley Ranch,39.79265,-104.73569,Private room,46,1,446,2022-12-13,6.36,1,1,88,2017-BFN-0002657
15507830,"Newly Renovated 1BR Apt. Central locale, Near DU.",86138229,Bob,,Cory - Merrill,39.68578,-104.95001,Entire home/apt,84,2,345,2022-12-20,4.72,1,79,65,2020-BFN-0000884
15509056,Capitol Hill Retreat,43953355,Jerry And Alejandro,,Cheesman Park,39.73591,-104.97055,Entire home/apt,120,2,266,2022-11-14,3.53,2,60,27,2017-BFN-0002293
15524225,North City Park Denver House,61262053,Stewart,,Skyland,39.76024,-104.95036,Entire home/apt,87,30,36,2021-11-05,0.88,1,0,0,
15535982,Semi private dorm in shared house E,24483378,Sarah,,West Highland,39.76755,-105.05271,Shared room,19,1,166,2022-12-14,2.21,15,88,42,
16406440,Unique & Spacious Home With Backyard & Patio,70563805,Hideaway Vacation Rentals,,Speer,39.71194,-104.98338,Entire home/apt,151,30,276,2022-10-01,3.77,20,120,3,2017-BFN-0001627
15536986,Highlands Area Private Basement with Living Room,90713031,Renee And Miguel,,Berkeley,39.77701,-105.03584,Private room,110,3,105,2022-10-17,1.40,1,177,14,2017-BFN-0001315
17430797,Charming Studio Apt. in Historic Brick House,117149994,Mardy,,City Park,39.74396,-104.94673,Entire home/apt,85,29,78,2022-08-10,1.17,1,0,2,"2bt9yg
Excise and tax license 2017-BF -0001951"
16438823,Beautiful with all the comforts of home.,107795938,Stacy And Paula,,City Park West,39.74226,-104.96413,Entire home/apt,246,30,93,2022-09-23,1.28,1,318,2,
17448570,Cherry Creek Gem!  Spring special!,25444350,Robin,,Cherry Creek,39.7221,-104.95458,Entire home/apt,406,29,6,2021-08-08,0.09,1,276,0,2017-BFN-0005465
15583685,603 Elati St Denver 1st Floor Apt -30 Day Minimum,100182237,John,,Lincoln Park,39.72612,-104.99366,Entire home/apt,50,30,295,2022-05-01,4.12,3,0,1,2017-BFN-0006658
16452024,Private bed and bath in cute Denver neighborhood,29484550,Kandace,,Regis,39.78714101186591,-105.03676378067786,Private room,62,1,0,,,1,179,0,2022-BFN-0017623
15599291,"Amazing Downtown Condo 'Location, Location'",100535512,Michael And Donna,,Union Station,39.75081,-104.99587,Entire home/apt,90,30,23,2022-11-19,0.31,2,361,3,
15602226,Nice house w/ huge yard in desirable Neighborhood,34017443,Jessica,,Montclair,39.73236,-104.91954,Entire home/apt,134,29,87,2022-12-01,1.17,1,107,7,2018-BFN-0005861
17498473,Studio with Private Entrance Two Blocks from Light Rail,51768939,Rafer,,Overland,39.67843,-104.98904,Entire home/apt,89,2,286,2022-12-10,4.03,1,172,54,2017-BFN-0001347
16516286,Cannabis Friendly BnB Minutes From Downtown Denver,68535175,Tyler,,Ruby Hill,39.6884,-105.01157,Entire home/apt,141,2,257,2022-12-14,3.65,1,248,75,2016-BFN-0008601
17556772,Spacious Cheesman Park Getaway.,119155604,Harold,,Cheesman Park,39.73037,-104.97098,Entire home/apt,89,2,354,2022-12-12,5.09,1,140,72,2017-BFN-0005424
16548314,The Cottage at Seahorse Heights,68062201,Tomas,,Congress Park,39.73238,-104.95721,Entire home/apt,103,1,494,2022-12-14,6.80,1,208,100,2019-BFN-0002576
15644895,Beautiful 1/2 Duplex in Cherry Creek,100934543,Christie,,Cherry Creek,39.71542,-104.94251,Entire home/apt,195,29,139,2022-05-02,1.87,1,115,4,2020-BFN-0003037
16582485,RIVERFRONT PARK UNION STATION!  COZY LUXURY LOFT!,74813049,Cindy,,Union Station,39.75437,-105.0047,Entire home/apt,119,30,57,2022-08-17,0.84,2,364,2,
15654529,"Quiet & Cozy, Private Room Near Downtown Denver",101037170,Michael,,North Park Hill,39.75697,-104.91488,Private room,90,1,97,2019-09-29,1.34,1,90,0,2017-BFN-0001608
17574946,Attached guesthouse in Denver's Tennyson area,119362843,Bill & Linda,,Berkeley,39.76969,-105.04954,Entire home/apt,139,2,206,2022-10-24,2.95,1,164,35,2017-BFN-0001775
17606274,Garden Bungalow Suite Centrally Located in Denver!,109840383,Carol,,Whittier,39.75704,-104.96011,Entire home/apt,77,3,109,2022-11-22,1.69,1,340,39,2019-BFN-0008824
16598808,Historic Curtis Park/RiNo home -walk to everything,83893609,Matt,,Five Points,39.75776,-104.97738,Entire home/apt,580,3,48,2022-08-14,0.66,1,90,5,2020-BFN-0000062
17610552,Modern East Coast Vibe in Denver,38287188,Laura & Ryan,,Indian Creek,39.68561,-104.89699,Entire home/apt,125,30,35,2022-08-01,0.51,1,14,2,STR License 2017 BFN 0001692
16660933,TreeHouse South Pearl - Now 30-Day Min. Stay!,110168418,Mark,,Platt Park,39.68493,-104.9828,Entire home/apt,125,29,58,2022-12-01,0.81,1,225,4,"Lodger # 344903-070050
Sales tax # 24556235-0000"
17623780,Bungalow basement near RiNo|Comp. Beer + Wine,8179055,Danielle,,Cole,39.76784,-104.96328,Private room,50,29,53,2021-08-30,0.87,1,0,0,2019-BFN-0010199
17624530,Hotel Residential⇢ Suite [№2]⇢ Downtown Group Stay,7304490,Hotel Residential,,Five Points,39.75427,-104.99139,Entire home/apt,898,3,87,2022-10-17,1.25,2,337,8,2020-BFN-0005872
15674568,Private Apartment with Luxury Finishes - 1bd/1ba,101160372,Travis,,University,39.66913,-104.96574,Entire home/apt,107,3,184,2022-12-13,2.49,2,177,34,2017-BFN-0000009
16670962,☆South Gaylord Charm ☆ Steps to Restaurants!☆,55701422,Paul,,Washington Park,39.69853,-104.96276,Entire home/apt,275,3,35,2022-12-24,0.50,2,70,18,2016-BFN-0007989
16676955,Adorable Row Home 5 Minutes from Downtown Denver!,5895181,Josianne,,West Colfax,39.74579,-105.02551,Entire home/apt,69,30,41,2022-10-31,0.57,1,92,5,2017-BFN-0001650
15727510,Modern Home in Vibrant NW Denver,6806562,Larisa,,Regis,39.78884,-105.03535,Entire home/apt,115,30,5,2021-11-01,0.19,1,88,0,
15743145,Double Master Unit in Gorgeous Victorian Mansion,6294270,Dan,,Cole,39.770382,-104.96701,Entire home/apt,247,1,272,2022-12-04,3.68,2,211,52,2022-BFN-0004518
17713792,Downtown/LoDo/RiNo,120736562,Toby,,Globeville,39.7782,-104.98242,Entire home/apt,126,31,9,2021-03-04,0.14,2,363,0,
16687728,GARDEN SUITE: COMFORT & BEAUTY IN AN HISTORIC HOME,110480743,Stephen,,East Colfax,39.74399,-104.90066,Entire home/apt,95,30,26,2019-12-27,0.38,1,58,0,
16707907,Simple and relaxing place in Sunnyside.,110684654,Don,,Sunnyside,39.77665,-105.0247,Entire home/apt,105,4,86,2022-10-12,1.20,1,73,12,2021-BFN-0000902
17714215,Location to Inspire You,120741036,Laura,,Regis,39.78804,-105.0554,Private room,48,1,200,2022-12-27,2.84,1,10,25,2017-BFN-0001829
19250754,"Walk to Downtown, Breweries, Meow Wolf & More!",12085516,Savoye,,Lincoln Park,39.73672,-105.00333,Entire home/apt,172,30,41,2022-05-15,0.61,1,48,3,2017-BFN-0004600
16718503,2 Bed Rocky Mountain Warehouse Loft Studio,24157036,Angela,,Union Station,39.75466,-104.99614,Entire home/apt,186,30,17,2022-11-06,0.27,28,276,3,
19270133,BROOKS TOWER 1 BEDROOM CONDO IN DOWNTOWN DENVER,24157036,Angela,,CBD,39.74734,-104.99579,Entire home/apt,143,30,6,2022-05-04,0.18,28,364,1,
17717335,"Federal Mansion, private, central suite, 420 :)",24483378,Sarah,,Jefferson Park,39.74926,-105.02392,Entire home/apt,47,29,78,2022-04-08,1.11,15,60,2,2019-BFN-0003419
16742127,Cozy Neighborhood Spot Close to Downtown,1119312,Tammi,,Sunnyside,39.77802,-105.02035,Entire home/apt,119,2,399,2022-12-17,5.63,1,171,66,2017-BFN-0001146
16825395,"Bright, airy 4BD home in Baker",111954321,Erika,,Baker,39.71532,-104.99322,Entire home/apt,329,30,77,2022-09-18,1.08,1,326,5,
16838784,Near Downtown 1 Bedroom & 1 Bath,112092935,Trista,,Cole,39.76541,-104.97096,Private room,45,29,37,2022-06-30,0.53,1,167,1,
16844845,LOHI Denver Lower Level Separate Entrance,47215671,Todd,,Highland,39.76711,-105.00898,Entire home/apt,185,2,150,2022-12-26,2.08,1,89,26,2018-BFN-0008745
17788682,Cozy home close to Downtown Denver,121151077,William,,West Colfax,39.73812,-105.03645,Entire home/apt,185,1,107,2022-12-18,6.82,1,57,83,2021-BFN-0007020
19308744,A GREAT 3 BEDROOM APARTMENT IN A HOUSE CENTRAL DEN,94413859,Jo,,Mar Lee,39.68693724844967,-105.02826601237587,Entire home/apt,100,30,0,,,1,362,0,2017-BFN-0004710
19332452,Inca Baker Bed & Garden: Private Home + Yard!,20669428,Brianna,,Baker,39.71767,-104.9987,Entire home/apt,350,29,13,2021-07-22,0.19,1,0,0,2020-BFN-0006384
16846194,Modern Airy Sloan's Lake Townhome (1BR/1.5BA),20704706,Meg,,West Colfax,39.745,-105.03251,Entire home/apt,213,29,21,2022-02-21,0.31,4,89,1,2021-BFN-0001576
16846436,Our Denver Sunnyside apartment,33666244,David And Beth,,Sunnyside,39.77337,-105.01605,Entire home/apt,101,2,255,2022-12-05,3.55,1,287,59,2021-BFN-0000514
19345497,"50% OFF MONTHLY, Superlative Property",114383856,David,,Sloan Lake,39.75164,-105.02892,Entire home/apt,469,29,27,2022-06-11,0.41,2,269,2,2018-BFN-0008962
16857174,RiNo Come & Go - Private bed/bath ensuite,112293494,Rodney,,Five Points,39.7547,-104.98525,Private room,80,2,448,2022-11-28,6.21,1,225,65,2017-BFN-0001779
19346878,"Historic, Artsy 2 story house in the Heart of RiNo",48770707,Patricia,,Five Points,39.75912,-104.98282,Entire home/apt,377,3,38,2022-12-19,2.59,1,148,34,2021-BFN-0007075
19366977,"Historic 2-Bed, 2-Story Townhome Near Lohi & Rino",41540223,Dan,,Sunnyside,39.77216,-105.00888,Entire home/apt,142,1,26,2022-10-22,0.40,2,1,4,2018-BFN-0008622
17824243,3 Bed/ 2 Bath in Highlands/ Sunnyside House,26203918,Ryan,,Sunnyside,39.77389,-105.00556,Entire home/apt,207,1,26,2022-12-27,0.37,1,357,3,2022-BFN-0013366
17831437,"Capital Hill/Downtown Denver Condo, Cozy.",41486741,Jason,,Capitol Hill,39.7385,-104.9801,Entire home/apt,144,1,278,2022-11-30,3.97,1,80,66,2019-BFN-0002560
17859827,Monthly Rates! Central Denver Rowhome. Parking!,879998,Jennifer,,Baker,39.71475,-104.99116,Entire home/apt,175,30,9,2021-10-31,0.13,4,0,0,
16870084,DOWNTOWN DENVER FURNISHED CONDO THE BARCLAY TOWERS,24157036,Angela,,Union Station,39.75013,-104.99635,Entire home/apt,129,90,3,2021-12-04,0.06,28,151,0,
19436341,"Luxurious, Cozy & Quiet Home Centrally Located",133932923,Paige,,Stapleton,39.79021,-104.88405,Entire home/apt,381,3,127,2022-09-11,1.93,1,180,17,2017-BFN-0004106
16944084,Upstairs of Charming cottage style (2 of 2 bdrms),32766212,John,,Cole,39.76586,-104.96018,Private room,65,29,59,2022-05-01,0.83,2,364,1,2017-BFN-0001273
16963830,Charming Basement Suite in Northeast Park Hill,95303066,Amanda And Chris,,Northeast Park Hill,39.76283,-104.92146,Entire home/apt,76,2,99,2022-10-10,1.41,1,175,17,2020-BFN-0004780
19436429,The Chill Bungalow | 10min to LoDo | Outdoor Magic,35168746,Emmy And Cameron,,Chaffee Park,39.79052,-105.01728,Entire home/apt,150,29,344,2022-03-31,5.12,1,167,12,2017-BFN-0005988
17889994,Lowell Living,90331945,Valerie,,Sloan Lake,39.75368,-105.03374,Entire home/apt,950,2,55,2022-10-23,0.80,1,340,17,2017-BFN-0002360
17006737,West Highland - Charming Apt in Historic Home,24517598,Alex,,West Highland,39.76206,-105.03652,Entire home/apt,80,30,24,2022-06-04,0.36,2,85,1,01010-4001100
17012966,Spacious Tudor charm 1bd in vibrant S. City Park,114064650,Nicholas,,City Park,39.74419,-104.9497,Entire home/apt,130,30,14,2022-09-02,0.26,1,280,3,
17977629,"Downtown, Red Rocks, Sloan's Lake and Meow Wolf!",123485075,Julie,,Villa Park,39.73153,-105.02926,Entire home/apt,154,2,111,2022-12-11,1.71,1,0,46,2021-BFN-0001927
17980809,New Bed/Private bath/Pool/Gym/30+ days only,123518488,ZoeAnn,,Hampden,39.66508,-104.91464,Private room,24,30,6,2017-10-31,0.09,2,0,0,
19437073,"NEW! 2BR Townhouse, private deck/hot tub/Arcade!",61029179,Joe,,Five Points,39.74706,-104.97374,Entire home/apt,499,4,116,2022-10-10,1.73,1,0,15,2017-BFN-0004524
19485187,1880s Historic Oasis 3 Bedroom Steps From Downtown,12740723,Roger,,Five Points,39.74855,-104.98218,Entire home/apt,385,3,41,2022-10-31,0.63,3,52,8,2021-BFN-0002402
19499281,Private Guest House - Berkeley/Highlands,557762,Emily,,Berkeley,39.77223,-105.03284,Entire home/apt,131,2,4,2022-12-20,2.35,1,84,4,2022-BFN-0013532
19501629,Cozy Lincoln Park Apt- Close to Convention Center!,5679945,Pauline Heidy,,Lincoln Park,39.73669,-105.00325,Entire home/apt,98,2,373,2022-12-08,5.58,2,114,69,2017-BFN-0004459
17071293,007 Huge Suite - Awesome Views of Denver and Mtns,3042995,Scott,,Gateway - Green Valley Ranch,39.79391,-104.73903,Private room,95,1,160,2022-09-07,2.31,1,0,24,2019-BFN-0010161
19503543,Central Denver Oasis with HOT TUB !!!,49223382,Instant Book Homes,,City Park West,39.74124,-104.9716,Entire home/apt,233,1,519,2022-12-11,7.75,5,270,81,2020-BFN-0003914
17989895,Sleek Urban Apartment in trendy Sunnyside,94088154,James,,Sunnyside,39.77325,-105.01572,Entire home/apt,134,3,110,2022-12-10,1.60,1,241,23,2018-BFN-0006039
17154487,1 BEDROOM SPIRE CONDOMINIUMS 12TH FLOOR,24157036,Angela,,CBD,39.74572,-104.99668,Entire home/apt,200,30,3,2022-10-05,0.20,28,5,2,
18002228,Rococo Romance: 2 Bedroom Cap Hill,24326234,Christina,,Capitol Hill,39.73481,-104.97988,Entire home/apt,120,30,231,2022-11-04,3.30,4,96,3,2017-BFN-0000650
18014902,Business traveller ready!  Awesome design.,7023715,Michele And Brian,,North Capitol Hill,39.74323,-104.97578,Entire home/apt,132,2,116,2022-11-01,1.68,1,0,2,2017-BFN-0005421
19508161,SoSlo Bungalow,14566565,Jay,,West Colfax,39.74099,-105.03727,Entire home/apt,235,29,8,2019-11-16,0.12,1,348,0,2017-BFN-0004888
17154609,"Modern, rooftop view, steps to downtown!",27128741,Ahmed,,Five Points,39.75015,-104.97374,Entire home/apt,177,2,376,2022-12-16,5.33,1,39,59,2017-BFN-0001457
17155560,Perfect Home Downtown Denver on Cheesman Park,14488214,Josh & Chelsea,,Cheesman Park,39.73902,-104.96925,Entire home/apt,233,29,20,2021-11-01,0.44,1,0,0,2019-BFN-0001587
19551996,Speakeasy style in an amazing location w/ hot tub!,118811434,Thomas,,Sunnyside,39.76967,-105.01404,Entire home/apt,282,1,33,2022-12-28,3.56,1,296,33,2022-BFN-0001835
18018738,Large Historic House Close to Mile High & Downtown,20578951,Ryan,,Jefferson Park,39.75712,-105.02419,Entire home/apt,536,2,300,2022-12-11,4.50,1,342,56,2017-BFN-0003224
17155851,Cozy RiNo Home,910454,Mark,,Five Points,39.7594,-104.97847,Entire home/apt,67,30,359,2022-08-14,5.03,6,184,2,
19575238,Professionally Cleaned Cozy 1 Bedroom Condo,29171653,Rob,,Hale,39.73307,-104.93044,Entire home/apt,54,30,22,2022-11-15,0.35,2,0,4,
17175148,Modern Artsy Townhome Near Downtown,45042038,Kat,,Five Points,39.7514,-104.97909,Entire home/apt,305,29,179,2022-12-13,2.52,1,351,26,2017-BFN-0002817
17175955,Charming Pineapple Cottage,115562717,Steven,,University,39.66788,-104.97145,Entire home/apt,207,29,92,2022-12-15,1.29,3,298,3,2017-BFN-0000946
19623372,Explore Denver in this cute and quiet private room,87631854,Teal,,Clayton,39.76646,-104.94368,Private room,33,30,15,2022-12-06,0.23,2,172,5,
18034478,"Awesome 2BR House at Park Hill, Denver Colorado.",38010701,Sam,,South Park Hill,39.74903,-104.90408,Entire home/apt,105,2,142,2022-11-29,2.37,1,337,27,2019-BFN-0007204
18042124,Contemporary Victorian in the Heart of LoHi,76129561,Kate,,Highland,39.76472,-105.01119,Entire home/apt,289,2,98,2022-10-02,1.44,1,111,33,2017-BFN-0003481
17185409,Basement Bungalow,53312831,Laura,,City Park West,39.75025,-104.97276,Entire home/apt,64,1,620,2022-12-18,8.65,1,33,184,2020-BFN-0007136
18043307,Beautiful Family Friendly House,55341034,Mekonnen,,Gateway - Green Valley Ranch,39.77316,-104.7539,Entire home/apt,109,30,10,2022-10-07,0.15,2,89,3,
18105941,Blue Room w/private 420 friendly balcony,68217974,Tobi,,Regis,39.78868,-105.04266,Private room,75,1,76,2021-06-13,1.12,3,0,0,2017-BFN-0006257
19624348,Walk to Top Restaurants From Platt Park Retreat,11496272,Listy,,Platt Park,39.68814,-104.9778,Entire home/apt,91,1,400,2022-12-21,6.00,1,157,83,2017-BFN-0005218
19624590,Cute and quiet private room in Denver,87631854,Teal,,Clayton,39.7649,-104.94368,Private room,32,30,12,2022-06-30,0.21,2,66,1,
17240564,"Modern, Comfy, Clean, Monthly, Steps to City Park",10586703,Tommy,,City Park West,39.75055,-104.96062,Entire home/apt,77,28,80,2022-10-29,1.17,1,311,9,2017-BFN-0001117
17240910,Minimalist Studio a Half Mile From Denver University,115562717,Steven,,University,39.66846,-104.97308,Entire home/apt,86,30,215,2022-09-17,3.01,3,213,3,2017-BFN-0000946
17251698,Garden Level - 1 Queen bed & 1 Day bed,116255753,Michael And Connie,,Rosedale,39.67684,-104.98061,Entire home/apt,62,1,225,2021-11-12,3.17,1,0,0,2017-BFN-0002836
19671778,"Sherpa Niwas, Your Home in Denver, CO",138521755,Pemba,,Montbello,39.78255,-104.83856,Private room,48,1,874,2022-12-28,13.36,1,110,191,2017-BFN-0005840
19751421,Updated Victorian Bungalow in  Sunnyside,54348240,Troy,,Sunnyside,39.77235,-105.0088,Entire home/apt,90,29,253,2022-07-30,3.97,1,122,2,
19751569,Relax and Enjoy the Logan St. Urban Refuge,28563486,Cindy,,Speer,39.71586,-104.98136,Entire home/apt,122,2,175,2022-12-21,2.65,1,313,45,2017-BFN-0005005
19828479,The little Carriage (house) that could!,96624806,Mark,,Berkeley,39.77916,-105.05106,Entire home/apt,97,30,120,2022-03-15,1.84,1,89,1,BFN-0008287
19848263,Modern Carriage House Loft in Popular Platt Park,45200960,Tom,,Platt Park,39.68424,-104.9807,Entire home/apt,110,3,216,2022-12-13,3.53,1,170,45,2017-BFN-0005512
19860064,Ice House Lofts 5th Floor Unit,24157036,Angela,,Union Station,39.75544,-104.99877,Entire home/apt,195,30,2,2022-09-30,0.07,28,337,1,
19860199,1 Bedroom on 34th Floor with Spire Skyclub Access,24157036,Angela,,CBD,39.74459,-104.99449,Entire home/apt,189,30,2,2020-07-22,0.04,28,0,0,
19873257,"Adorable, central, cozy loft with deck!",17299124,Katie,,Cole,39.76542,-104.96469,Entire home/apt,79,29,437,2022-05-11,6.63,4,362,3,2018-BFN-0007541
18107414,Perfect Work-From-Home Space - Central Denver,47146086,Maggie,,Athmar Park,39.7056,-105.01929,Entire home/apt,74,29,21,2021-05-29,0.31,1,30,0,2017-BFN-0000112
17303217,Feel Inspired in this Stylish Home,111422650,Steven,,University Hills,39.66813,-104.93379,Entire home/apt,102,30,94,2021-08-31,1.33,1,332,0,2017-BFN-0000690
19889705,Ultra Modern House in Wash Park Denver,4234151,Lyn,,Washington Park West,39.70278,-104.98031,Entire home/apt,306,4,14,2020-11-28,0.21,1,77,0,2022-BFN-0015366
17316224,"CHARMING LODGE 2 BR/Denver, 10 min from dwn twn",116858592,Jon,,University Hills,39.66484,-104.92989,Entire home/apt,778,120,13,2019-11-30,0.18,1,365,0,2019-BFN-0002026
19893591,"Walkable 700sq 1br basement, 2.5 mi to DT Denver",48767054,Lee,,Sunnyside,39.77448,-105.02189,Entire home/apt,71,1,513,2022-08-14,7.80,1,39,36,2017-BFN-0005665
18112151,PET/420 friendly - Cheesman Park,9691307,Gretchen & Jim,,Cheesman Park,39.73751,-104.97264,Entire home/apt,115,1,154,2022-12-04,2.22,12,343,31,2018-BFN-0003658
17317358,Bedroom 3 - Deluxe With Private Bath,88744516,Judith,,Speer,39.716354,-104.98674,Private room,148,1,7,2021-05-16,0.11,4,339,0,2019-BFN-0010771
18123887,Riverfront Loft in Heart of Denver’s Best Nghbrhd,34955862,Scott,,Union Station,39.75519,-105.00405,Entire home/apt,157,30,36,2021-07-31,0.52,44,252,0,
19931204,"Cozy, Bright Capitol Hill Carriage House: KING BED",102128560,Jill,,Capitol Hill,39.73168,-104.9743,Entire home/apt,123,1,242,2022-12-15,3.65,2,20,43,2017-BFN-0008932
17325994,Chill in an Inviting Eco Getaway with a Garden Hammock,7883078,Keith,,Whittier,39.75827,-104.96106,Private room,104,1,260,2022-12-22,4.20,1,163,45,2017-BFN-0001457
18124933,Modern Cowboy 2 Bedroom Lux Capitol Hill Apartment,24326234,Christina,,Capitol Hill,39.73704,-104.98151,Entire home/apt,108,30,245,2022-12-16,3.52,4,125,3,30 Day Listing
17329756,Retro 2 Bedroom Luxury Suite - Cap Hill,24326234,Christina,,Capitol Hill,39.73472,-104.98027,Entire home/apt,130,30,244,2022-08-02,3.44,4,193,1,2017-BFN-0000650
17331962,‘The Native’ @ Wash Park/DU.  Studio w prvt entry,117026480,Kyle,,University,39.68215,-104.96904,Entire home/apt,73,2,339,2022-12-23,4.93,1,79,70,2017-BFN-0004830
19984748,Charming garden level suite with private entrance,125745643,Polly,,Cory - Merrill,39.68798,-104.944,Entire home/apt,108,2,74,2022-10-02,1.21,1,353,10,2019-BFN-0010225
19998483,Charming Carriage House Apartment near Hospitals,16865529,Tim,,City Park West,39.74943,-104.9719,Entire home/apt,63,30,21,2022-05-01,0.32,2,55,3,
